
# time  N22        N23        
    0.        629.4861n  629.4852n 
  112.71000p  699.9991m    1.3414u 
  112.72000p  699.9991m    1.3451u 
  112.73000p  699.9991m    1.3488u 
  112.74000p  699.9991m    1.3524u 
  112.75000p  699.9991m    1.3561u 
  112.76000p  699.9991m    1.3598u 
  112.77000p  699.9991m    1.3635u 
  112.78000p  699.9991m    1.3672u 
  112.79000p  699.9991m    1.3709u 
  112.80000p  699.9991m    1.3746u 
  112.81000p  699.9991m    1.3783u 
  112.82000p  699.9991m    1.3820u 
  112.83000p  699.9991m    1.3856u 
  112.84000p  699.9991m    1.3893u 
  112.85000p  699.9991m    1.3930u 
  112.86000p  699.9991m    1.3967u 
  112.87000p  699.9991m    1.4004u 
  112.88000p  699.9991m    1.4041u 
  112.89000p  699.9991m    1.4078u 
  112.90000p  699.9991m    1.4115u 
  112.91000p  699.9991m    1.4152u 
  112.92000p  699.9991m    1.4189u 
  112.93000p  699.9991m    1.4225u 
  112.94000p  699.9991m    1.4262u 
  112.95000p  699.9991m    1.4299u 
  112.96000p  699.9991m    1.4336u 
  112.97000p  699.9991m    1.4373u 
  112.98000p  699.9991m    1.4410u 
  112.99000p  699.9991m    1.4447u 
  113.00000p  699.9991m    1.4484u 
  113.01000p  699.9991m    1.4521u 
  113.02000p  699.9991m    1.4557u 
  113.03000p  699.9991m    1.4594u 
  113.04000p  699.9991m    1.4631u 
  113.05000p  699.9991m    1.4668u 
  113.06000p  699.9991m    1.4705u 
  113.07000p  699.9991m    1.4742u 
  113.08000p  699.9991m    1.4779u 
  113.09000p  699.9991m    1.4816u 
  113.10000p  699.9991m    1.4853u 
  113.11000p  699.9991m    1.4890u 
  113.12000p  699.9991m    1.4926u 
  113.13000p  699.9991m    1.4963u 
  113.14000p  699.9991m    1.5000u 
  113.15000p  699.9991m    1.5037u 
  113.16000p  699.9991m    1.5074u 
  113.17000p  699.9991m    1.5111u 
  113.18000p  699.9991m    1.5148u 
  113.19000p  699.9991m    1.5185u 
  113.20000p  699.9991m    1.5222u 
  113.21000p  699.9991m    1.5258u 
  113.22000p  699.9991m    1.5295u 
  113.23000p  699.9991m    1.5332u 
  113.24000p  699.9991m    1.5369u 
  113.25000p  699.9991m    1.5406u 
  113.26000p  699.9990m    1.5443u 
  113.27000p  699.9990m    1.5480u 
  113.28000p  699.9990m    1.5517u 
  113.29000p  699.9990m    1.5554u 
  113.30000p  699.9990m    1.5591u 
  113.31000p  699.9990m    1.5627u 
  113.32000p  699.9990m    1.5664u 
  113.33000p  699.9990m    1.5701u 
  113.34000p  699.9990m    1.5738u 
  113.35000p  699.9990m    1.5775u 
  113.36000p  699.9990m    1.5812u 
  113.37000p  699.9990m    1.5849u 
  113.38000p  699.9990m    1.5886u 
  113.39000p  699.9990m    1.5923u 
  113.40000p  699.9990m    1.5959u 
  113.41000p  699.9990m    1.5996u 
  113.42000p  699.9990m    1.6033u 
  113.43000p  699.9990m    1.6070u 
  113.44000p  699.9990m    1.6107u 
  113.45000p  699.9990m    1.6144u 
  113.46000p  699.9990m    1.6181u 
  113.47000p  699.9990m    1.6218u 
  113.48000p  699.9990m    1.6255u 
  113.49000p  699.9990m    1.6292u 
  113.50000p  699.9990m    1.6328u 
  113.51000p  699.9990m    1.6365u 
  113.52000p  699.9990m    1.6402u 
  113.53000p  699.9990m    1.6439u 
  113.54000p  699.9990m    1.6476u 
  113.55000p  699.9990m    1.6513u 
  113.56000p  699.9990m    1.6550u 
  113.57000p  699.9990m    1.6587u 
  113.58000p  699.9990m    1.6624u 
  113.59000p  699.9990m    1.6660u 
  113.60000p  699.9990m    1.6697u 
  113.61000p  699.9990m    1.6734u 
  113.62000p  699.9990m    1.6771u 
  113.63000p  699.9990m    1.6808u 
  113.64000p  699.9990m    1.6845u 
  113.65000p  699.9990m    1.6882u 
  113.66000p  699.9990m    1.6919u 
  113.67000p  699.9990m    1.6956u 
  113.68000p  699.9990m    1.6993u 
  113.69000p  699.9990m    1.7029u 
  113.70000p  699.9990m    1.7066u 
  113.71000p  699.9990m    1.7103u 
  113.72000p  699.9990m    1.7140u 
  113.73000p  699.9990m    1.7177u 
  113.74000p  699.9990m    1.7214u 
  113.75000p  699.9990m    1.7251u 
  113.76000p  699.9990m    1.7288u 
  113.77000p  699.9990m    1.7325u 
  113.78000p  699.9990m    1.7362u 
  113.79000p  699.9990m    1.7398u 
  113.80000p  699.9990m    1.7435u 
  113.81000p  699.9990m    1.7472u 
  113.82000p  699.9990m    1.7509u 
  113.83000p  699.9990m    1.7546u 
  113.84000p  699.9990m    1.7583u 
  113.85000p  699.9990m    1.7620u 
  113.86000p  699.9990m    1.7657u 
  113.87000p  699.9990m    1.7694u 
  113.88000p  699.9990m    1.7730u 
  113.89000p  699.9990m    1.7767u 
  113.90000p  699.9990m    1.7804u 
  113.91000p  699.9990m    1.7841u 
  113.92000p  699.9989m    1.7878u 
  113.93000p  699.9989m    1.7915u 
  113.94000p  699.9989m    1.7952u 
  113.95000p  699.9989m    1.7989u 
  113.96000p  699.9989m    1.8026u 
  113.97000p  699.9989m    1.8063u 
  113.98000p  699.9989m    1.8099u 
  113.99000p  699.9989m    1.8136u 
  114.00000p  699.9989m    1.8173u 
  114.01000p  699.9989m    1.8210u 
  114.02000p  699.9989m    1.8247u 
  114.03000p  699.9989m    1.8284u 
  114.04000p  699.9989m    1.8321u 
  114.05000p  699.9989m    1.8358u 
  114.06000p  699.9989m    1.8395u 
  114.07000p  699.9989m    1.8431u 
  114.08000p  699.9989m    1.8468u 
  114.09000p  699.9989m    1.8505u 
  114.10000p  699.9989m    1.8542u 
  114.11000p  699.9989m    1.8579u 
  114.12000p  699.9989m    1.8616u 
  114.13000p  699.9989m    1.8653u 
  114.14000p  699.9989m    1.8690u 
  114.15000p  699.9989m    1.8727u 
  114.16000p  699.9989m    1.8764u 
  114.17000p  699.9989m    1.8800u 
  114.18000p  699.9989m    1.8837u 
  114.19000p  699.9989m    1.8874u 
  114.20000p  699.9989m    1.8911u 
  114.21000p  699.9989m    1.8948u 
  114.22000p  699.9989m    1.8985u 
  114.23000p  699.9989m    1.9022u 
  114.24000p  699.9989m    1.9059u 
  114.25000p  699.9989m    1.9096u 
  114.26000p  699.9989m    1.9132u 
  114.27000p  699.9989m    1.9169u 
  114.28000p  699.9989m    1.9206u 
  114.29000p  699.9989m    1.9243u 
  114.30000p  699.9989m    1.9280u 
  114.31000p  699.9989m    1.9317u 
  114.32000p  699.9989m    1.9354u 
  114.33000p  699.9989m    1.9391u 
  114.34000p  699.9989m    1.9428u 
  114.35000p  699.9989m    1.9465u 
  114.36000p  699.9989m    1.9501u 
  114.37000p  699.9989m    1.9538u 
  114.38000p  699.9989m    1.9575u 
  114.39000p  699.9989m    1.9612u 
  114.40000p  699.9989m    1.9649u 
  114.41000p  699.9989m    1.9686u 
  114.42000p  699.9989m    1.9723u 
  114.43000p  699.9989m    1.9760u 
  114.44000p  699.9989m    1.9797u 
  114.45000p  699.9989m    1.9833u 
  114.46000p  699.9989m    1.9870u 
  114.47000p  699.9989m    1.9907u 
  114.48000p  699.9989m    1.9944u 
  114.49000p  699.9989m    1.9981u 
  114.50000p  699.9989m    2.0018u 
  114.51000p  699.9989m    2.0055u 
  114.52000p  699.9989m    2.0092u 
  114.53000p  699.9989m    2.0129u 
  114.54000p  699.9989m    2.0166u 
  114.55000p  699.9989m    2.0202u 
  114.56000p  699.9989m    2.0239u 
  114.57000p  699.9988m    2.0276u 
  114.58000p  699.9988m    2.0313u 
  114.59000p  699.9988m    2.0350u 
  114.60000p  699.9988m    2.0387u 
  114.61000p  699.9988m    2.0424u 
  114.62000p  699.9988m    2.0461u 
  114.63000p  699.9988m    2.0498u 
  114.64000p  699.9988m    2.0534u 
  114.65000p  699.9988m    2.0571u 
  114.66000p  699.9988m    2.0608u 
  114.67000p  699.9988m    2.0645u 
  114.68000p  699.9988m    2.0682u 
  114.69000p  699.9988m    2.0719u 
  114.70000p  699.9988m    2.0756u 
  114.71000p  699.9988m    2.0793u 
  114.72000p  699.9988m    2.0830u 
  114.73000p  699.9988m    2.0867u 
  114.74000p  699.9988m    2.0903u 
  114.75000p  699.9988m    2.0940u 
  114.76000p  699.9988m    2.0977u 
  114.77000p  699.9988m    2.1014u 
  114.78000p  699.9988m    2.1051u 
  114.79000p  699.9988m    2.1088u 
  114.80000p  699.9988m    2.1125u 
  114.81000p  699.9988m    2.1162u 
  114.82000p  699.9988m    2.1199u 
  114.83000p  699.9988m    2.1236u 
  114.84000p  699.9988m    2.1272u 
  114.85000p  699.9988m    2.1309u 
  114.86000p  699.9988m    2.1346u 
  114.87000p  699.9988m    2.1383u 
  114.88000p  699.9988m    2.1420u 
  114.89000p  699.9988m    2.1457u 
  114.90000p  699.9988m    2.1494u 
  114.91000p  699.9988m    2.1531u 
  114.92000p  699.9988m    2.1568u 
  114.93000p  699.9988m    2.1589u 
  114.94000p  699.9988m    2.1571u 
  114.95000p  699.9988m    2.1553u 
  114.96000p  699.9988m    2.1535u 
  114.97000p  699.9988m    2.1518u 
  114.98000p  699.9988m    2.1500u 
  114.99000p  699.9988m    2.1482u 
  115.00000p  699.9988m    2.1464u 
  115.01000p  699.9988m    2.1446u 
  115.02000p  699.9988m    2.1429u 
  115.03000p  699.9988m    2.1411u 
  115.04000p  699.9988m    2.1393u 
  115.05000p  699.9988m    2.1375u 
  115.06000p  699.9988m    2.1357u 
  115.07000p  699.9988m    2.1340u 
  115.08000p  699.9988m    2.1322u 
  115.09000p  699.9988m    2.1304u 
  115.10000p  699.9988m    2.1286u 
  115.11000p  699.9988m    2.1269u 
  115.12000p  699.9988m    2.1251u 
  115.13000p  699.9988m    2.1233u 
  115.14000p  699.9988m    2.1215u 
  115.15000p  699.9988m    2.1197u 
  115.16000p  699.9988m    2.1180u 
  115.17000p  699.9988m    2.1162u 
  115.18000p  699.9988m    2.1144u 
  115.19000p  699.9988m    2.1126u 
  115.20000p  699.9988m    2.1108u 
  115.21000p  699.9988m    2.1091u 
  115.22000p  699.9988m    2.1073u 
  115.23000p  699.9988m    2.1055u 
  115.24000p  699.9988m    2.1037u 
  115.25000p  699.9988m    2.1019u 
  115.26000p  699.9988m    2.1002u 
  115.27000p  699.9989m    2.0984u 
  115.28000p  699.9989m    2.0966u 
  115.29000p  699.9989m    2.0948u 
  115.30000p  699.9989m    2.0930u 
  115.31000p  699.9989m    2.0913u 
  115.32000p  699.9989m    2.0895u 
  115.33000p  699.9989m    2.0877u 
  115.34000p  699.9989m    2.0859u 
  115.35000p  699.9989m    2.0841u 
  115.36000p  699.9989m    2.0824u 
  115.37000p  699.9989m    2.0806u 
  115.38000p  699.9989m    2.0788u 
  115.39000p  699.9989m    2.0770u 
  115.40000p  699.9989m    2.0752u 
  115.41000p  699.9989m    2.0735u 
  115.42000p  699.9989m    2.0717u 
  115.43000p  699.9989m    2.0699u 
  115.44000p  699.9989m    2.0681u 
  115.45000p  699.9989m    2.0663u 
  115.46000p  699.9989m    2.0646u 
  115.47000p  699.9989m    2.0628u 
  115.48000p  699.9989m    2.0610u 
  115.49000p  699.9989m    2.0592u 
  115.50000p  699.9989m    2.0575u 
  115.51000p  699.9989m    2.0557u 
  115.52000p  699.9989m    2.0539u 
  115.53000p  699.9989m    2.0521u 
  115.54000p  699.9989m    2.0503u 
  115.55000p  699.9989m    2.0486u 
  115.56000p  699.9989m    2.0468u 
  115.57000p  699.9989m    2.0450u 
  115.58000p  699.9989m    2.0432u 
  115.59000p  699.9989m    2.0414u 
  115.60000p  699.9989m    2.0397u 
  115.61000p  699.9989m    2.0379u 
  115.62000p  699.9989m    2.0361u 
  115.63000p  699.9989m    2.0343u 
  115.64000p  699.9989m    2.0325u 
  115.65000p  699.9989m    2.0308u 
  115.66000p  699.9989m    2.0290u 
  115.67000p  699.9989m    2.0272u 
  115.68000p  699.9989m    2.0254u 
  115.69000p  699.9989m    2.0236u 
  115.70000p  699.9989m    2.0219u 
  115.71000p  699.9989m    2.0201u 
  115.72000p  699.9989m    2.0183u 
  115.73000p  699.9989m    2.0165u 
  115.74000p  699.9989m    2.0147u 
  115.75000p  699.9989m    2.0130u 
  115.76000p  699.9989m    2.0112u 
  115.77000p  699.9989m    2.0094u 
  115.78000p  699.9989m    2.0076u 
  115.79000p  699.9989m    2.0058u 
  115.80000p  699.9989m    2.0041u 
  115.81000p  699.9989m    2.0023u 
  115.82000p  699.9989m    2.0005u 
  115.83000p  699.9989m    1.9987u 
  115.84000p  699.9989m    1.9970u 
  115.85000p  699.9989m    1.9952u 
  115.86000p  699.9989m    1.9934u 
  115.87000p  699.9989m    1.9916u 
  115.88000p  699.9990m    1.9898u 
  115.89000p  699.9990m    1.9881u 
  115.90000p  699.9990m    1.9863u 
  115.91000p  699.9990m    1.9845u 
  115.92000p  699.9990m    1.9827u 
  115.93000p  699.9990m    1.9809u 
  115.94000p  699.9990m    1.9792u 
  115.95000p  699.9990m    1.9774u 
  115.96000p  699.9990m    1.9756u 
  115.97000p  699.9990m    1.9738u 
  115.98000p  699.9990m    1.9720u 
  115.99000p  699.9990m    1.9703u 
  116.00000p  699.9990m    1.9685u 
  116.01000p  699.9990m    1.9667u 
  116.02000p  699.9990m    1.9649u 
  116.03000p  699.9990m    1.9631u 
  116.04000p  699.9990m    1.9614u 
  116.05000p  699.9990m    1.9596u 
  116.06000p  699.9990m    1.9578u 
  116.07000p  699.9990m    1.9560u 
  116.08000p  699.9990m    1.9542u 
  116.09000p  699.9990m    1.9525u 
  116.10000p  699.9990m    1.9507u 
  116.11000p  699.9990m    1.9489u 
  116.12000p  699.9990m    1.9471u 
  116.13000p  699.9990m    1.9453u 
  116.14000p  699.9990m    1.9436u 
  116.15000p  699.9990m    1.9418u 
  116.16000p  699.9990m    1.9400u 
  116.17000p  699.9990m    1.9382u 
  116.18000p  699.9990m    1.9365u 
  116.19000p  699.9990m    1.9347u 
  116.20000p  699.9990m    1.9329u 
  116.21000p  699.9990m    1.9311u 
  116.22000p  699.9990m    1.9293u 
  116.23000p  699.9990m    1.9276u 
  116.24000p  699.9990m    1.9258u 
  116.25000p  699.9990m    1.9240u 
  116.26000p  699.9990m    1.9222u 
  116.27000p  699.9990m    1.9204u 
  116.28000p  699.9990m    1.9187u 
  116.29000p  699.9990m    1.9169u 
  116.30000p  699.9990m    1.9151u 
  116.31000p  699.9990m    1.9133u 
  116.32000p  699.9990m    1.9115u 
  116.33000p  699.9990m    1.9098u 
  116.34000p  699.9990m    1.9080u 
  116.35000p  699.9990m    1.9062u 
  116.36000p  699.9990m    1.9044u 
  116.37000p  699.9990m    1.9026u 
  116.38000p  699.9990m    1.9009u 
  116.39000p  699.9990m    1.8991u 
  116.40000p  699.9990m    1.8973u 
  116.41000p  699.9990m    1.8955u 
  116.42000p  699.9990m    1.8937u 
  116.43000p  699.9990m    1.8920u 
  116.44000p  699.9990m    1.8902u 
  116.45000p  699.9990m    1.8884u 
  116.46000p  699.9990m    1.8866u 
  116.47000p  699.9990m    1.8848u 
  116.48000p  699.9990m    1.8831u 
  116.49000p  699.9990m    1.8813u 
  116.50000p  699.9991m    1.8795u 
  116.51000p  699.9991m    1.8777u 
  116.52000p  699.9991m    1.8759u 
  116.53000p  699.9991m    1.8742u 
  116.54000p  699.9991m    1.8724u 
  116.55000p  699.9991m    1.8706u 
  116.56000p  699.9991m    1.8688u 
  116.57000p  699.9991m    1.8671u 
  116.58000p  699.9991m    1.8653u 
  116.59000p  699.9991m    1.8635u 
  116.60000p  699.9991m    1.8617u 
  116.61000p  699.9991m    1.8599u 
  116.62000p  699.9991m    1.8582u 
  116.63000p  699.9991m    1.8564u 
  116.64000p  699.9991m    1.8546u 
  116.65000p  699.9991m    1.8528u 
  116.66000p  699.9991m    1.8510u 
  116.67000p  699.9991m    1.8493u 
  116.68000p  699.9991m    1.8475u 
  116.69000p  699.9991m    1.8457u 
  116.70000p  699.9991m    1.8439u 
  116.71000p  699.9991m    1.8421u 
  116.72000p  699.9991m    1.8404u 
  116.73000p  699.9991m    1.8386u 
  116.74000p  699.9991m    1.8368u 
  116.75000p  699.9991m    1.8350u 
  116.76000p  699.9991m    1.8332u 
  116.77000p  699.9991m    1.8315u 
  116.78000p  699.9991m    1.8297u 
  116.79000p  699.9991m    1.8279u 
  116.80000p  699.9991m    1.8261u 
  116.81000p  699.9991m    1.8243u 
  116.82000p  699.9991m    1.8226u 
  116.83000p  699.9991m    1.8208u 
  116.84000p  699.9991m    1.8190u 
  116.85000p  699.9991m    1.8172u 
  116.86000p  699.9991m    1.8154u 
  116.87000p  699.9991m    1.8137u 
  116.88000p  699.9991m    1.8119u 
  116.89000p  699.9991m    1.8101u 
  116.90000p  699.9991m    1.8083u 
  116.91000p  699.9991m    1.8066u 
  116.92000p  699.9991m    1.8048u 
  116.93000p  699.9991m    1.8030u 
  116.94000p  699.9991m    1.8012u 
  116.95000p  699.9991m    1.7994u 
  116.96000p  699.9991m    1.7977u 
  116.97000p  699.9991m    1.7959u 
  116.98000p  699.9991m    1.7941u 
  116.99000p  699.9991m    1.7923u 
  117.00000p  699.9991m    1.7905u 
  117.01000p  699.9991m    1.7888u 
  117.02000p  699.9991m    1.7870u 
  117.03000p  699.9991m    1.7852u 
  117.04000p  699.9991m    1.7834u 
  117.05000p  699.9991m    1.7816u 
  117.06000p  699.9991m    1.7799u 
  117.07000p  699.9991m    1.7781u 
  117.08000p  699.9991m    1.7763u 
  117.09000p  699.9991m    1.7745u 
  117.10000p  699.9991m    1.7727u 
  117.11000p  699.9992m    1.7710u 
  117.12000p  699.9992m    1.7692u 
  117.13000p  699.9992m    1.7674u 
  117.14000p  699.9992m    1.7656u 
  117.15000p  699.9992m    1.7638u 
  117.16000p  699.9992m    1.7621u 
  117.17000p  699.9992m    1.7603u 
  117.18000p  699.9992m    1.7585u 
  117.19000p  699.9992m    1.7567u 
  117.20000p  699.9992m    1.7549u 
  117.21000p  699.9992m    1.7532u 
  117.22000p  699.9992m    1.7514u 
  117.23000p  699.9992m    1.7496u 
  117.24000p  699.9992m    1.7478u 
  117.25000p  699.9992m    1.7461u 
  117.26000p  699.9992m    1.7443u 
  117.27000p  699.9992m    1.7425u 
  117.28000p  699.9992m    1.7407u 
  117.29000p  699.9992m    1.7389u 
  117.30000p  699.9992m    1.7372u 
  117.31000p  699.9992m    1.7354u 
  117.32000p  699.9992m    1.7336u 
  117.33000p  699.9992m    1.7318u 
  117.34000p  699.9992m    1.7300u 
  117.35000p  699.9992m    1.7283u 
  117.36000p  699.9992m    1.7265u 
  117.37000p  699.9992m    1.7247u 
  117.38000p  699.9992m    1.7229u 
  117.39000p  699.9992m    1.7211u 
  117.40000p  699.9992m    1.7194u 
  117.41000p  699.9992m    1.7176u 
  117.42000p  699.9992m    1.7158u 
  117.43000p  699.9992m    1.7140u 
  117.44000p  699.9992m    1.7122u 
  117.45000p  699.9992m    1.7105u 
  117.46000p  699.9992m    1.7087u 
  117.47000p  699.9992m    1.7069u 
  117.48000p  699.9992m    1.7051u 
  117.49000p  699.9992m    1.7033u 
  117.50000p  699.9992m    1.7016u 
  117.51000p  699.9992m    1.6998u 
  117.52000p  699.9992m    1.6980u 
  117.53000p  699.9992m    1.6962u 
  117.54000p  699.9992m    1.6944u 
  117.55000p  699.9992m    1.6927u 
  117.56000p  699.9992m    1.6909u 
  117.57000p  699.9992m    1.6891u 
  117.58000p  699.9992m    1.6873u 
  117.59000p  699.9992m    1.6855u 
  117.60000p  699.9992m    1.6838u 
  117.61000p  699.9992m    1.6820u 
  117.62000p  699.9992m    1.6802u 
  117.63000p  699.9992m    1.6784u 
  117.64000p  699.9992m    1.6767u 
  117.65000p  699.9992m    1.6749u 
  117.66000p  699.9992m    1.6731u 
  117.67000p  699.9992m    1.6713u 
  117.68000p  699.9992m    1.6695u 
  117.69000p  699.9992m    1.6678u 
  117.70000p  699.9992m    1.6660u 
  117.71000p  699.9992m    1.6642u 
  117.72000p  699.9993m    1.6624u 
  117.73000p  699.9993m    1.6606u 
  117.74000p  699.9993m    1.6589u 
  117.75000p  699.9993m    1.6571u 
  117.76000p  699.9993m    1.6553u 
  117.77000p  699.9993m    1.6535u 
  117.78000p  699.9993m    1.6517u 
  117.79000p  699.9993m    1.6500u 
  117.80000p  699.9993m    1.6482u 
  117.81000p  699.9993m    1.6464u 
  117.82000p  699.9993m    1.6446u 
  117.83000p  699.9993m    1.6428u 
  117.84000p  699.9993m    1.6411u 
  117.85000p  699.9993m    1.6393u 
  117.86000p  699.9993m    1.6375u 
  117.87000p  699.9993m    1.6357u 
  117.88000p  699.9993m    1.6339u 
  117.89000p  699.9993m    1.6322u 
  117.90000p  699.9993m    1.6304u 
  117.91000p  699.9993m    1.6286u 
  117.92000p  699.9993m    1.6268u 
  117.93000p  699.9993m    1.6250u 
  117.94000p  699.9993m    1.6233u 
  117.95000p  699.9993m    1.6215u 
  117.96000p  699.9993m    1.6197u 
  117.97000p  699.9993m    1.6179u 
  117.98000p  699.9993m    1.6162u 
  117.99000p  699.9993m    1.6144u 
  118.00000p  699.9993m    1.6126u 
  118.01000p  699.9993m    1.6108u 
  118.02000p  699.9993m    1.6090u 
  118.03000p  699.9993m    1.6073u 
  118.04000p  699.9993m    1.6055u 
  118.05000p  699.9993m    1.6037u 
  118.06000p  699.9993m    1.6019u 
  118.07000p  699.9993m    1.6001u 
  118.08000p  699.9993m    1.5984u 
  118.09000p  699.9993m    1.5966u 
  118.10000p  699.9993m    1.5948u 
  118.11000p  699.9993m    1.5930u 
  118.12000p  699.9993m    1.5912u 
  118.13000p  699.9993m    1.5895u 
  118.14000p  699.9993m    1.5877u 
  118.15000p  699.9993m    1.5859u 
  118.16000p  699.9993m    1.5841u 
  118.17000p  699.9993m    1.5823u 
  118.18000p  699.9993m    1.5806u 
  118.19000p  699.9993m    1.5788u 
  118.20000p  699.9993m    1.5770u 
  118.21000p  699.9993m    1.5752u 
  118.22000p  699.9993m    1.5734u 
  118.23000p  699.9993m    1.5717u 
  118.24000p  699.9993m    1.5699u 
  118.25000p  699.9993m    1.5681u 
  118.26000p  699.9993m    1.5663u 
  118.27000p  699.9993m    1.5645u 
  118.28000p  699.9993m    1.5628u 
  118.29000p  699.9993m    1.5610u 
  118.30000p  699.9993m    1.5592u 
  118.31000p  699.9993m    1.5574u 
  118.32000p  699.9993m    1.5557u 
  118.33000p  699.9993m    1.5539u 
  118.34000p  699.9994m    1.5521u 
  118.35000p  699.9994m    1.5503u 
  118.36000p  699.9994m    1.5485u 
  118.37000p  699.9994m    1.5468u 
  118.38000p  699.9994m    1.5450u 
  118.39000p  699.9994m    1.5432u 
  118.40000p  699.9994m    1.5414u 
  118.41000p  699.9994m    1.5396u 
  118.42000p  699.9994m    1.5379u 
  118.43000p  699.9994m    1.5361u 
  118.44000p  699.9994m    1.5343u 
  118.45000p  699.9994m    1.5325u 
  118.46000p  699.9994m    1.5307u 
  118.47000p  699.9994m    1.5290u 
  118.48000p  699.9994m    1.5272u 
  118.49000p  699.9994m    1.5254u 
  118.50000p  699.9994m    1.5236u 
  118.51000p  699.9994m    1.5218u 
  118.52000p  699.9994m    1.5201u 
  118.53000p  699.9994m    1.5183u 
  118.54000p  699.9994m    1.5165u 
  118.55000p  699.9994m    1.5147u 
  118.56000p  699.9994m    1.5129u 
  118.57000p  699.9994m    1.5112u 
  118.58000p  699.9994m    1.5094u 
  118.59000p  699.9994m    1.5076u 
  118.60000p  699.9994m    1.5058u 
  118.61000p  699.9994m    1.5040u 
  118.62000p  699.9994m    1.5023u 
  118.63000p  699.9994m    1.5005u 
  118.64000p  699.9994m    1.4987u 
  118.65000p  699.9994m    1.4969u 
  118.66000p  699.9994m    1.4951u 
  118.67000p  699.9994m    1.4934u 
  118.68000p  699.9994m    1.4916u 
  118.69000p  699.9994m    1.4898u 
  118.70000p  699.9994m    1.4880u 
  118.71000p  699.9994m    1.4863u 
  118.72000p  699.9994m    1.4845u 
  118.73000p  699.9994m    1.4827u 
  118.74000p  699.9994m    1.4809u 
  118.75000p  699.9994m    1.4791u 
  118.76000p  699.9994m    1.4774u 
  118.77000p  699.9994m    1.4756u 
  118.78000p  699.9994m    1.4738u 
  118.79000p  699.9994m    1.4720u 
  118.80000p  699.9994m    1.4702u 
  118.81000p  699.9994m    1.4685u 
  118.82000p  699.9994m    1.4667u 
  118.83000p  699.9994m    1.4649u 
  118.84000p  699.9994m    1.4631u 
  118.85000p  699.9994m    1.4613u 
  118.86000p  699.9994m    1.4596u 
  118.87000p  699.9994m    1.4578u 
  118.88000p  699.9994m    1.4560u 
  118.89000p  699.9994m    1.4542u 
  118.90000p  699.9994m    1.4524u 
  118.91000p  699.9994m    1.4507u 
  118.92000p  699.9994m    1.4489u 
  118.93000p  699.9994m    1.4471u 
  118.94000p  699.9994m    1.4453u 
  118.95000p  699.9995m    1.4435u 
  118.96000p  699.9995m    1.4418u 
  118.97000p  699.9995m    1.4400u 
  118.98000p  699.9995m    1.4382u 
  118.99000p  699.9995m    1.4364u 
  119.00000p  699.9995m    1.4346u 
  119.01000p  699.9995m    1.4329u 
  119.02000p  699.9995m    1.4311u 
  119.03000p  699.9995m    1.4293u 
  119.04000p  699.9995m    1.4275u 
  119.05000p  699.9995m    1.4258u 
  119.06000p  699.9995m    1.4240u 
  119.07000p  699.9995m    1.4222u 
  119.08000p  699.9995m    1.4204u 
  119.09000p  699.9995m    1.4186u 
  119.10000p  699.9995m    1.4169u 
  119.11000p  699.9995m    1.4151u 
  119.12000p  699.9995m    1.4133u 
  119.13000p  699.9995m    1.4115u 
  119.14000p  699.9995m    1.4097u 
  119.15000p  699.9995m    1.4080u 
  119.16000p  699.9995m    1.4062u 
  119.17000p  699.9995m    1.4044u 
  119.18000p  699.9995m    1.4026u 
  119.19000p  699.9995m    1.4008u 
  119.20000p  699.9995m    1.3991u 
  119.21000p  699.9995m    1.3973u 
  119.22000p  699.9995m    1.3955u 
  119.23000p  699.9995m    1.3937u 
  119.24000p  699.9995m    1.3919u 
  119.25000p  699.9995m    1.3902u 
  119.26000p  699.9995m    1.3884u 
  119.27000p  699.9995m    1.3866u 
  119.28000p  699.9995m    1.3848u 
  119.29000p  699.9995m    1.3830u 
  119.30000p  699.9995m    1.3813u 
  119.31000p  699.9995m    1.3795u 
  119.32000p  699.9995m    1.3777u 
  119.33000p  699.9995m    1.3759u 
  119.34000p  699.9995m    1.3741u 
  119.35000p  699.9995m    1.3724u 
  119.36000p  699.9995m    1.3706u 
  119.37000p  699.9995m    1.3688u 
  119.38000p  699.9995m    1.3670u 
  119.39000p  699.9995m    1.3653u 
  119.40000p  699.9995m    1.3635u 
  119.41000p  699.9995m    1.3617u 
  119.42000p  699.9995m    1.3599u 
  119.43000p  699.9995m    1.3581u 
  119.44000p  699.9995m    1.3564u 
  119.45000p  699.9995m    1.3546u 
  119.46000p  699.9995m    1.3528u 
  119.47000p  699.9995m    1.3510u 
  119.48000p  699.9995m    1.3492u 
  119.49000p  699.9995m    1.3475u 
  119.50000p  699.9995m    1.3457u 
  119.51000p  699.9995m    1.3439u 
  119.52000p  699.9995m    1.3421u 
  119.53000p  699.9995m    1.3403u 
  119.54000p  699.9995m    1.3386u 
  119.55000p  699.9995m    1.3368u 
  119.56000p  699.9995m    1.3350u 
  119.57000p  699.9996m    1.3332u 
  119.58000p  699.9996m    1.3314u 
  119.59000p  699.9996m    1.3297u 
  119.60000p  699.9996m    1.3279u 
  119.61000p  699.9996m    1.3261u 
  119.62000p  699.9996m    1.3243u 
  119.63000p  699.9996m    1.3225u 
  119.64000p  699.9996m    1.3208u 
  119.65000p  699.9996m    1.3190u 
  119.66000p  699.9996m    1.3172u 
  119.67000p  699.9996m    1.3154u 
  119.68000p  699.9996m    1.3136u 
